derivative_axis,axis_unit,wavelength_nm,energy_eV,processed_signal,first_derivative,second_derivative,method,assignment_source
2.266,eV,547.1500370697263,2.266,0.5457521631958041,0.9778398351600472,-3.63808384083282,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.272,eV,545.7050985915494,2.272,0.5515537672558298,0.9564473965939442,-3.497644395134003,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.278,eV,544.2677717295874,2.278,0.5572295319549314,0.9358681024184392,-3.3661579640972548,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.284,eV,542.8379964973731,2.284,0.5627841844848511,0.916053501024777,-3.2422201532682493,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.29,eV,541.4157135371179,2.29,0.5682221739672287,0.8969614605792202,-3.1254798640312913,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.296,eV,540.0008641114982,2.296,0.5735477220118018,0.8785477426564015,-3.015234899158031,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.302,eV,538.593390095569,2.302,0.5787647468791055,0.8607786417893237,-2.9107830614189254,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.308,eV,537.1932339688042,2.308,0.5838770657132738,0.8436183459193742,-2.812299900121218,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.314,eV,535.8003388072601,2.314,0.588888167030138,0.8270310429878691,-2.718205471503296,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.32,eV,534.4146482758621,2.32,0.5938014382291282,0.8109998802613347,-2.6281486769494933,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.326,eV,533.0361066208083,2.326,0.598620165593274,0.7954932588644752,-2.5424806150742967,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.332,eV,531.6646586620926,2.332,0.6033473573355019,0.7804901128804431,-2.459621342111376,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.338,eV,530.300249786142,2.338,0.6079860469478394,0.7659778027591386,-2.3795708580619035,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.344,eV,528.9428259385666,2.344,0.6125390909686117,0.7519352625837001,-2.301978064312614,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.35,eV,527.5923336170213,2.35,0.6170092700988439,0.7383540659873873,-2.2256141157145706,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.356,eV,526.2487198641766,2.356,0.6213993397604604,0.7252278931951253,-2.1499523643443084,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.362,eV,524.9119322607959,2.362,0.6257120048171854,0.7125546376152556,-2.0741150636656087,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.368,eV,523.5819189189189,2.368,0.6299499954118434,0.7003385124311379,-1.9975755657621121,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.374,eV,522.2586284751474,2.374,0.6341160669663589,0.6885837308261102,-1.9192805747850272,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.38,eV,520.9420100840337,2.38,0.6382130001817568,0.6773071455337174,-1.8374745976637783,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.386,eV,519.6320134115674,2.386,0.6422437527127635,0.6665340356541449,-1.751104338559621,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.392,eV,518.3285886287625,2.392,0.6462114086096065,0.6562938934710019,-1.659116501626201,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.398,eV,517.0316864053377,2.398,0.6501192794344155,0.6466246376346305,-1.5594044951801749,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.404,eV,515.7412579034941,2.404,0.6539709042612221,0.6375810395288397,-1.4496861782274593,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.41,eV,514.4572547717842,2.41,0.6577702519087616,0.629228403495901,-1.3282060576974075,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.416,eV,513.1796291390729,2.416,0.6615216451031729,0.6216425668364707,-1.1928575419055747,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.422,eV,511.9083336085879,2.422,0.6652299627107993,0.6149141129930342,-1.0406562926300182,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.428,eV,510.6433212520593,2.428,0.6689006144590893,0.6091546913249104,-0.868442422343449,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.434,eV,509.38454560394405,2.434,0.6725398190066982,0.6044928039249129,-0.6741093393559936,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.44,eV,508.13196065573766,2.44,0.6761545281061884,0.6010653792526384,-0.45432160683430567,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.446,eV,506.88552085036787,2.446,0.6797526035577299,0.5990409446429013,-0.20574378794671588,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.452,eV,505.6451810766721,2.452,0.6833430194419032,0.5985964537972777,0.07408180760510419,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.458,eV,504.41089666395436,2.458,0.6869357610032972,0.5999299263341626,0.38866616597015735,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.464,eV,503.1826233766233,2.464,0.6905421785579132,0.6032604477889194,0.7402914281424557,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.47,eV,501.9603174089068,2.47,0.6941748863767643,0.6088134234718723,1.130713087184425,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.476,eV,500.74393537964454,2.476,0.6978479396395757,0.6168290048351324,1.5616866361713093,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.482,eV,499.5334343271554,2.482,0.7015768344347858,0.6275536631059282,2.0337387230290815,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.488,eV,498.32877170418004,2.488,0.7053785835968469,0.6412338695114812,2.5466937984450553,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.494,eV,497.1299053728949,2.494,0.7092716408689236,0.6581139886872691,3.0989719186565807,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.5,eV,495.9367936,2.5,0.7132759514610941,0.67842153253536,3.686886548212833,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.506,eV,494.7493950518755,2.506,0.7174126992593476,0.7023566272658215,4.306048954437209,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.512,eV,493.56766878980886,2.512,0.721704230988284,0.7300941199886068,4.950490460888226,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.518,eV,492.39157426528993,2.518,0.7261738286992109,0.76176251279648,5.611258052902315,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.524,eV,491.2210713153724,2.524,0.7308453811418417,0.7974292166234349,6.277643222745773,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.53,eV,490.0561201581028,2.53,0.7357429792986921,0.837094231469429,6.936830870994115,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.536,eV,488.89668138801255,2.536,0.740890511919475,0.8806711870753645,7.574250405160299,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.542,eV,487.74271597167586,2.542,0.7463110335435965,0.9279852363313523,8.173575739681013,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.548,eV,486.59418524332807,2.548,0.7520263347554512,0.9787540959515368,8.716198648002063,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.554,eV,485.4510509005482,2.554,0.758056082695015,1.0325796201073771,9.182106509108195,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.56,eV,484.313275,2.56,0.7644172901967398,1.0889393740608355,9.55040895545109,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.566,eV,483.1808199532346,2.566,0.771123355183745,1.14718452757279,9.799864520874848,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.572,eV,482.0536485225505,2.572,0.7781835045276133,1.2065377483113338,9.909056189907034,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.578,eV,480.9317238169123,2.578,0.7856018081634809,1.2660932018516746,9.857971341533059,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.584,eV,479.81500928792565,2.584,0.7933766229498335,1.3248334044097305,9.627124002664772,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.59,eV,478.70346872586873,2.59,0.8014998090163978,1.381618689883652,9.199836989128116,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.596,eV,477.5970662557781,2.596,0.8099560472284374,1.4352314482792679,8.563470750804186,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.602,eV,476.49576633358953,2.602,0.818722586395749,1.4843803388933026,7.707843427879183,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.608,eV,475.39953374233124,2.608,0.827768611295157,1.5277255694138177,6.628215189071042,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.614,eV,474.3083335883703,2.614,0.837055293228715,1.5639189211621556,5.325112682292911,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.62,eV,473.2221312977099,2.62,0.8465356383491028,1.591626921601332,3.804855682599083,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.626,eV,472.1408926123381,2.626,0.856154816287931,1.6095771893533453,2.080083740107682,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.632,eV,471.0645835866261,2.632,0.8658505646213431,1.616587926482623,0.1695806306826455,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.638,eV,469.99317058377557,2.638,0.8755538714057227,1.611612156921538,-1.9017256440687618,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.644,eV,468.9266202723146,2.644,0.8851899105044015,1.593767218753797,-4.102762856788985,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.65,eV,467.8648996226415,2.65,0.8946790780307682,1.5623790026400712,-6.396490103668285,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.656,eV,466.8079759036144,2.656,0.9039384585360822,1.5170093375097764,-8.742004396148488,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.662,eV,465.75581667918857,2.662,0.9128831900808856,1.45747494988629,-11.09401401299209,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.668,eV,464.7083898050974,2.668,0.9214281579347178,1.3838811693538702,-13.404242894740364,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.674,eV,463.6656634255796,2.674,0.9294897641131321,1.2966240351494065,-15.624239432625487,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.68,eV,462.6276059701492,2.68,0.9369876463565107,1.1963902961623631,-17.7052009192724,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.686,eV,461.5941861504095,2.686,0.9438464476670804,1.0841616241181384,-19.599553492445352,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.692,eV,460.5653729569093,2.692,0.9499975858459284,0.961195654253018,-21.262883177440074,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.698,eV,459.5411356560415,2.698,0.9553807955181166,0.829007025988858,-22.655515830852046,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.704,eV,458.52144378698216,2.704,0.9599456701577948,0.6893294642827925,-23.744097084327613,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.71,eV,457.50626715867156,2.71,0.96365274908951,0.5440778609769268,-24.501416795261548,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.716,eV,456.4955758468335,2.716,0.9664746044895176,0.39531246273965337,-24.90834008917274,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.722,eV,455.489340191036,2.722,0.968396498642386,0.24517777990685374,-24.954860655560868,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.728,eV,454.4875307917888,2.728,0.9694167378483998,0.09585413487292271,-24.638871902737904,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.734,eV,453.490118507681,2.734,0.9695467482608612,-0.050488682926001616,-23.967922450911068,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.74,eV,452.49707445255467,2.74,0.9688108736532876,-0.19176093453801002,-22.95833838564451,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.746,eV,451.50836999271667,2.746,0.9672456170464051,-0.3259887435537365,-21.633643314085614,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.752,eV,450.52397674418603,2.752,0.9648990087306428,-0.451364654307028,-20.025787210138713,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.758,eV,449.5438665699782,2.758,0.9618292411947207,-0.5662981900754005,-18.172337625527895,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.764,eV,448.56801157742404,2.764,0.958103430449738,-0.6694327058133638,-16.115953041881724,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.77,eV,447.59638411552345,2.77,0.9537960487249602,-0.7596896265779804,-13.903329574893199,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.776,eV,446.6289567723343,2.776,0.9489871549308022,-0.8362726607120834,-11.581689988180074,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.782,eV,445.6657023723939,2.782,0.9437607767964151,-0.8986699064361403,-9.200363637049136,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.788,eV,444.706593974175,2.788,0.9382031160535684,-0.9466770243566742,-6.808504327486588,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.794,eV,443.75160486757335,2.794,0.9324006525041351,-0.9803719583659785,-4.451052682120036,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.8,eV,442.8007085714286,2.8,0.9264386525531766,-1.0000896565421158,-2.170316083972864,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.806,eV,441.8538788310762,2.806,0.9203995766256295,-1.0064157513736518,-0.004915380601417496,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.812,eV,440.9110896159317,2.812,0.9143616635366928,-1.0001486411093339,2.0126728061739385,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.818,eV,439.9723151171043,2.818,0.9083977929323175,-0.9822636776995637,3.8552383337454046,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.824,eV,439.0375297450425,2.824,0.902574499404298,-0.9538857811043897,5.501890834565813,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.83,eV,438.10670812720844,2.83,0.8969511635590649,-0.9162409876847732,6.9389374626780835,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.836,eV,437.1798251057828,2.836,0.8915796075520807,-0.8706185315522532,8.158302949960657,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.842,eV,436.25685573539755,2.842,0.886503741180438,-0.8183413522852447,9.15770515541682,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.848,eV,435.3377752808989,2.848,0.8817595113246578,-0.7607260696872515,9.939952867958574,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.854,eV,434.42255921513663,2.854,0.8773750283441911,-0.6990619178697415,10.513472454335954,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.86,eV,433.5111832167832,2.86,0.8733707683102211,-0.6345644002352202,10.891605661880021,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.866,eV,432.6036231681786,2.866,0.8697602555413685,-0.568362649927181,11.08927418169732,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.872,eV,431.6998551532033,2.872,0.8665504165110949,-0.5014931100548523,11.124559592431623,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.878,eV,430.7998554551772,2.878,0.8637423382207103,-0.43486793481800134,11.01852781092914,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.884,eV,429.903600554785,2.884,0.8613320012932788,-0.3692707763237024,10.791893655431057,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.89,eV,429.0110671280276,2.89,0.859311088904826,-0.30536521095282865,10.465723042796519,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.896,eV,428.1222320441989,2.896,0.8576676187618448,-0.24368209981014388,10.061784087104314,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.902,eV,427.2370723638869,2.902,0.8563869037071042,-0.184623801907577,9.599562761447771,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.908,eV,426.35556533700134,2.908,0.855452133138954,-0.1284873466727703,9.097842841687992,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.914,eV,425.4776884008236,2.914,0.8548450555470309,-0.0754496878073212,8.574179258536883,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.92,eV,424.60341917808216,2.92,0.8545467368852661,-0.025597195570327358,8.042967055179904,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.926,eV,423.7327354750512,2.926,0.854537889200187,0.021065916854837496,7.517372429652125,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.932,eV,422.86561527967257,2.932,0.8547995278875242,0.06461127358549845,7.008279438996598,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.938,eV,422.00203675970045,2.938,0.8553132244832131,0.10516527012279653,6.524289999253081,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.944,eV,421.14197826086956,2.944,0.8560615111289975,0.1429027535765357,6.07154833618041,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.95,eV,420.2854183050847,2.95,0.8570280575261316,0.17802385015696132,5.654267633149818,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.956,eV,419.43233558863324,2.956,0.858197797330881,0.21075396517433376,5.275783326988906,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.962,eV,418.5827089804186,2.962,0.8595571051082236,0.24133325008082807,4.936622065625787,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.968,eV,417.7365175202156,2.968,0.8610937963318509,0.2699934299618434,4.63625720113707,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.974,eV,416.8937404169468,2.974,0.8627970262677659,0.29696833649447285,4.373810986989437,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.98,eV,416.0543570469798,2.98,0.8646574163697847,0.3224791618057168,4.1462990849569366,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.986,eV,415.2183469524447,2.986,0.8666667762094343,0.34672392551395603,3.95021050889709,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.992,eV,414.38568983957214,2.992,0.8688181034759522,0.369881687912482,3.781858723366817,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
2.998,eV,413.5563655770513,2.998,0.8711053564643841,0.39210623019435786,3.6368549956845158,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.004,eV,412.7303541944074,3.004,0.8735233782382844,0.41352394786069624,3.5108105931652105,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.01,eV,411.9076358803987,3.01,0.8760676438387123,0.4342359573123389,3.3993367831423384,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.016,eV,411.0881909814323,3.016,0.8787342097260327,0.45431598925840433,3.2975181850147735,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.022,eV,410.272,3.022,0.8815194357098131,0.47380617553251625,3.20026386886596,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.028,eV,409.45904359313073,3.028,0.8844198838324229,0.49271915568479585,3.1037117499460933,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.034,eV,408.64930257086354,3.034,0.8874320655780307,0.5110507165318694,3.0045263914229707,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.04,eV,407.8427578947368,3.04,0.8905524924308055,0.5287734723818716,2.8981435113071896,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.046,eV,407.03939067629676,3.046,0.8937773472466131,0.5458284386675558,2.78087657414617,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.052,eV,406.2391821756225,3.052,0.8971024336948161,0.5621439912716255,2.6500923403401444,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.058,eV,405.44211379986916,3.058,0.9005230751418726,0.5776295467516377,2.503157570278823,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.064,eV,404.64816710182765,3.064,0.9040339882558357,0.5921818821149714,2.3377901229662683,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.07,eV,403.8573237785016,3.07,0.9076292577272522,0.605683028227233,2.152234505336054,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.076,eV,403.06956566970086,3.076,0.9113021845945625,0.6180086961790039,1.9450863229314024,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.082,eV,402.2848747566515,3.082,0.9150453620814002,0.6290240641024099,1.7152922799065706,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.088,eV,401.50323316062173,3.088,0.9188504733637913,0.6385922035378826,1.4626768269548336,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.094,eV,400.7246231415643,3.094,0.9227084685238548,0.6465761860258681,1.1865377668497175,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.1,eV,399.94902709677416,3.1,0.9266093875961017,0.652830656740079,0.8877528461255082,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.106,eV,399.1764275595621,3.106,0.9305424364047357,0.6572292201793744,0.5673753606233944,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.112,eV,398.4068071979434,3.112,0.9344961382382541,0.6596391610675596,0.22558085965346208,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.118,eV,397.64014881334185,3.118,0.9384581063375463,0.6599361904952161,-0.13534851579183282,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.124,eV,396.87643533930856,3.124,0.9424153725241966,0.6580149788780574,-0.5133061740316833,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.13,eV,396.11564984025557,3.13,0.9463542860840829,0.6537765164068361,-0.9063610726809941,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.136,eV,395.357775510204,3.136,0.9502606907210788,0.6471386460058852,-1.312055521440925,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.142,eV,394.60279567154674,3.142,0.9541199498361536,0.6380318501495452,-1.7275807314049771,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.148,eV,393.8506937738246,3.148,0.9579170729228733,0.6264076772290252,-2.1492501671171453,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.154,eV,393.10145339251744,3.154,0.9616368419629019,0.6122408481441397,-2.573728391741504,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.16,eV,392.3550582278481,3.16,0.965263963100603,0.5955229365281269,-2.9980310670581076,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.166,eV,391.61149210360077,3.166,0.9687831172012396,0.5762644753394426,-3.418471657620124,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.172,eV,390.87073896595206,3.172,0.9721791368046764,0.5545012766366852,-3.831188078669612,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.178,eV,390.1327828823159,3.178,0.9754371325208799,0.5302902183954075,-4.231967146831508,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.184,eV,389.39760804020096,3.184,0.9785426194254212,0.5037176708747069,-4.616946777352638,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.19,eV,388.6651987460815,3.19,0.9814817445713765,0.47488685706717604,-4.98331818132057,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.196,eV,387.9355394242803,3.196,0.9842412617102273,0.44391785269885986,-5.3272192739785496,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.202,eV,387.2086146158651,3.202,0.9868087588037627,0.4109602257794336,-5.6446124212593745,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.208,eV,386.4844089775561,3.208,0.9891727844195805,0.37618250364374717,-5.9325132849383095,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.214,eV,385.76290728064714,3.214,0.9913229488474878,0.33977006636017393,-6.188464174723393,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.22,eV,385.0440944099378,3.22,0.9932500252159026,0.3019209335470663,-6.409656301702427,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.226,eV,384.3279553626782,3.226,0.9949460000500526,0.2628541907397448,-6.593105327646956,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.232,eV,383.6144752475247,3.232,0.9964042755047794,0.22280366961530262,-6.7372313087948505,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.238,eV,382.9036392835083,3.238,0.9976196440854364,0.1820074150342066,-6.840805399998343,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.244,eV,382.19543279901353,3.244,0.9985883644851898,0.14071400481532237,-6.902774305411672,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.25,eV,381.48984123076923,3.25,0.9993082121432202,0.09917412336926645,-6.92208472919519,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.256,eV,380.7868501228501,3.256,0.9997784539656209,0.05764898806498309,-6.898210023428197,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.262,eV,380.08644512568975,3.262,1.0,0.01639560308812804,-6.832027934642317,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.268,eV,379.38861199510404,3.268,0.9999752012026785,-0.02433534715072483,-6.723889561454161,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.274,eV,378.6933365913256,3.274,0.9997079758341914,-0.06429107164932191,-6.574848199704762,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.28,eV,378.00060487804876,3.28,0.9992037083428867,-0.10323352554718213,-6.387010441082218,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.286,eV,377.31040292148504,3.286,0.9984691735276251,-0.1409351969423085,-6.161780680043197,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.292,eV,376.6227168894289,3.292,0.9975124859795791,-0.17717489370770068,-5.901265508271086,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.298,eV,375.9375330503335,3.298,0.9963430748031327,-0.21175038304156146,-5.6086248132961085,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.304,eV,375.2548377723971,3.304,0.9949714813830803,-0.24447839146725414,-5.286491834725155,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.31,eV,374.57461752265857,3.31,0.9934093341055256,-0.2751882850582632,-4.938377558696988,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.316,eV,373.89685886610374,3.316,0.9916692219623812,-0.30373892217161824,-4.567968520666703,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.322,eV,373.2215484647802,3.322,0.9897644670394661,-0.3300039073062635,-4.17807350954763,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.328,eV,372.5486730769231,3.328,0.987709175074706,-0.35387580428619003,-3.7725546100873117,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.334,eV,371.87821955608877,3.334,0.9855179573880319,-0.37527456262731107,-3.3558005549766605,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.34,eV,371.2101748502994,3.34,0.9832058803231781,-0.39414541094591016,-2.931497879660128,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.346,eV,370.54452600119544,3.346,0.9807882124566811,-0.4104525371832324,-2.5028064716619483,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.352,eV,369.88126014319806,3.352,0.9782804498769793,-0.42417908860585385,-2.073588415746279,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.358,eV,369.2203645026801,3.358,0.9756980633934109,-0.4353355981721876,-1.6480568952772288,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.364,eV,368.56182639714626,3.364,0.973056422698913,-0.44395577134918085,-1.2293717977864276,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.37,eV,367.9056332344213,3.37,0.9703705941372206,-0.4500880597456245,-0.8203419121895479,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
3.376,eV,367.25177251184834,3.376,0.9676553659819654,-0.45379987429545565,-0.4241271260123014,numpy_gradient,ea.uv_vis.derivative_screening:v0.2
